cluster_label,Month,Total Hours,Fuel Used Per Hour,AssetID,GPS Longitude_y,GPS Lattitude_y
49,3,779.0021686746992,133.15605788437907,166,-86.66122346686748,33.81863703514055
49,4,766.2860240963854,140.39070877866476,166,-86.66122346686748,33.81863703514055
49,5,776.3445783132529,135.72154770450962,166,-86.66122346686748,33.81863703514055
49,6,744.7509036144576,134.13492498517942,166,-86.66122346686748,33.81863703514055
49,7,783.6993373493974,136.2249628135402,166,-86.66122346686748,33.81863703514055
49,8,788.416385542169,127.85665982061502,166,-86.66122346686748,33.81863703514055
49,9,745.1803012048193,130.97842507967545,166,-86.66122346686748,33.81863703514055
49,10,780.725421686747,139.7916104227796,166,-86.66122346686748,33.81863703514055
49,11,749.9799999999999,146.30800516830163,166,-86.66122346686748,33.81863703514055
49,12,779.3672891566266,140.0144946788866,166,-86.66122346686748,33.81863703514055
50,1,828.3933720930231,134.3839754162138,86,-78.63843184980621,38.14891142829457
50,2,755.7963953488372,134.3799928831516,86,-78.63843184980621,38.14891142829457
50,3,821.8631395348837,142.46775698502356,86,-78.63843184980621,38.14891142829457
50,4,777.8548837209303,148.61033800223018,86,-78.63843184980621,38.14891142829457
50,5,822.1577906976744,148.85280851338194,86,-78.63843184980621,38.14891142829457
50,6,802.3083720930233,127.19399216066233,86,-78.63843184980621,38.14891142829457
50,7,828.1339534883723,131.77826562716203,86,-78.63843184980621,38.14891142829457
50,8,817.7998837209302,152.72697398266362,86,-78.63843184980621,38.14891142829457
50,9,803.7405813953487,132.12043848487085,86,-78.63843184980621,38.14891142829457
50,10,816.1647674418602,135.77922364141006,86,-78.63843184980621,38.14891142829457
50,11,770.9467441860469,131.98236958075944,86,-78.63843184980621,38.14891142829457
50,12,844.1815116279068,136.48268756998232,86,-78.63843184980621,38.14891142829457
51,1,733.110887096774,126.270715738353,124,-94.53223020262101,36.74707411458333
51,2,648.928870967742,130.93107300719998,124,-94.53223020262101,36.74707411458333
51,3,719.8220161290325,134.82441146323848,124,-94.53223020262101,36.74707411458333
51,4,682.7650793650793,138.5902781725897,126,-94.5276461482143,36.7372572635582
51,5,716.4857142857142,142.52465337376776,126,-94.5276461482143,36.7372572635582
51,6,691.0714285714284,131.5518756908184,126,-94.5276461482143,36.7372572635582
51,7,714.219365079365,134.94013891770484,126,-94.5276461482143,36.7372572635582
51,8,726.5885600000003,127.94703905618664,125,-94.52707083540004,36.74208092566666
51,9,697.0117741935485,143.5319431759701,124,-94.53223020262101,36.74707411458333
51,10,715.5642741935484,130.52542778765127,124,-94.53223020262101,36.74707411458333
51,11,691.7184677419357,134.40004706049476,124,-94.53223020262101,36.74707411458333
51,12,725.9206451612904,134.32893455704524,124,-94.53223020262101,36.74707411458333
52,1,719.1956470588235,138.38537812257897,85,-91.41491035441177,30.396906750490214
52,2,644.0910588235294,147.6797328210288,85,-91.41491035441177,30.396906750490214
52,3,709.919411764706,146.60403071080088,85,-91.41491035441177,30.396906750490214
52,4,676.9677011494251,146.17252833726272,87,-91.42188535919541,30.38412632950193
52,5,732.307471264368,118.84480639898344,87,-91.42188535919541,30.38412632950193
52,6,690.7551162790699,147.25952702051973,86,-91.42163721802326,30.390382897286838
52,7,710.7217441860466,138.21257381967996,86,-91.42163721802326,30.390382897286838
52,8,741.4074117647059,122.04056202172187,85,-91.41491035441177,30.396906750490214
52,9,710.1297647058822,127.55444988505288,85,-91.41491035441177,30.396906750490214
52,10,720.8050588235293,130.29407362035204,85,-91.41491035441177,30.396906750490214
52,11,700.7378823529411,134.5412003594736,85,-91.41491035441177,30.396906750490214
52,12,728.3348235294117,126.19184171708473,85,-91.41491035441177,30.396906750490214
53,1,760.2187878787878,124.07072043265867,99,-96.39322102861951,34.039611497053876
53,2,659.5437373737374,143.42853788010316,99,-96.39322102861951,34.039611497053876
53,3,748.8720202020204,139.5359548044844,99,-96.39322102861951,34.039611497053876
53,4,717.499393939394,143.35907251565138,99,-96.39322102861951,34.039611497053876
53,5,747.0461616161618,141.04045996696547,99,-96.39322102861951,34.039611497053876
53,6,717.507676767677,142.11796151143912,99,-96.39322102861951,34.039611497053876
53,7,751.7988888888891,146.65031912343133,99,-96.39322102861951,34.039611497053876
53,8,744.8017171717174,148.04438284784115,99,-96.39322102861951,34.039611497053876
53,9,728.3267676767678,133.21017654234348,99,-96.39322102861951,34.039611497053876
53,10,754.3869696969697,134.0267510915169,99,-96.39322102861951,34.039611497053876
53,11,719.9447474747476,138.69985100413646,99,-96.39322102861951,34.039611497053876
53,12,744.5585858585858,139.62637716321024,99,-96.39322102861951,34.039611497053876
54,1,761.359801980198,131.37845533516003,101,-105.71313715470298,36.2162690169142
54,2,667.6376237623763,123.8205284258259,101,-105.71313715470298,36.2162690169142
54,3,747.2017821782182,148.9882276796143,101,-105.71313715470298,36.2162690169142
54,4,736.1916666666666,137.1977806834388,102,-105.7075567144608,36.2154540578023
54,5,743.911764705882,158.97923235126544,102,-105.7075567144608,36.2154540578023
54,6,711.1675490196077,136.2739224456094,102,-105.7075567144608,36.2154540578023
54,7,761.7946078431371,137.85079638503922,102,-105.7075567144608,36.2154540578023
54,8,764.4594117647059,129.407591988071,102,-105.7075567144608,36.2154540578023
54,9,726.4525490196075,139.1703330784278,102,-105.7075567144608,36.2154540578023
54,10,761.4897058823527,133.4488522427663,102,-105.7075567144608,36.2154540578023
54,11,712.0025490196078,141.27339343182663,102,-105.7075567144608,36.2154540578023
54,12,738.9225742574258,150.95197706781872,101,-105.71313715470298,36.2162690169142
55,1,782.2986666666669,144.17556911513333,75,-123.57317390444446,46.530694745555564
55,2,728.1730666666666,142.2009430365661,75,-123.57317390444446,46.530694745555564
55,3,781.3475999999999,135.34429368521606,75,-123.57317390444446,46.530694745555564
55,4,766.1651948051949,141.2960387626316,77,-123.5775187429654,46.50515603138528
55,5,782.9261842105267,124.14026509905929,76,-123.5770320224781,46.51761243311404
55,6,753.8126315789473,159.56983000622128,76,-123.5770320224781,46.51761243311404
55,7,782.3482666666667,137.43875448872905,75,-123.57317390444446,46.530694745555564
55,8,777.4072368421054,147.73510530761828,76,-123.5770320224781,46.51761243311404
55,9,756.3398666666666,127.01404438628025,75,-123.57317390444446,46.530694745555564
55,10,778.7970666666669,128.80022989985017,75,-123.57317390444446,46.530694745555564
55,11,760.5437333333334,136.40800080331817,75,-123.57317390444446,46.530694745555564
55,12,767.4075999999999,142.30039114932345,75,-123.57317390444446,46.530694745555564
56,1,722.7732692307693,133.55988062519717,104,-88.76546385576927,35.85718657051283
56,2,664.798173076923,142.749126886199,104,-88.76546385576927,35.85718657051283
56,3,737.8151923076924,130.06451717754916,104,-88.76546385576927,35.85718657051283
56,4,717.0545714285715,127.6061734022125,105,-88.77045430793655,35.859878853968254
56,5,737.6712380952383,135.11609847203945,105,-88.77045430793655,35.859878853968254
56,6,705.482476190476,142.83319353965558,105,-88.77045430793655,35.859878853968254
56,7,739.1552884615387,123.81470463989064,104,-88.76546385576927,35.85718657051283
56,8,715.110096153846,145.73291525445705,104,-88.76546385576927,35.85718657051283
56,9,711.2435576923074,130.0947105163922,104,-88.76546385576927,35.85718657051283
56,10,741.8353846153848,141.88651644236137,104,-88.76546385576927,35.85718657051283
56,11,712.7697115384617,132.70728169754014,104,-88.76546385576927,35.85718657051283
56,12,742.455673076923,135.46569143717448,104,-88.76546385576927,35.85718657051283
57,1,725.9265873015873,139.24929125522024,126,-82.33950555059522,28.08545522718254
57,2,654.3712698412702,149.5310580137488,126,-82.33950555059522,28.08545522718254
57,3,724.8608730158727,132.41960970420308,126,-82.33950555059522,28.08545522718254
57,4,703.9113492063493,136.30524914441997,126,-82.33950555059522,28.08545522718254
57,5,734.2607936507939,146.73802514580186,126,-82.33950555059522,28.08545522718254
57,6,706.9126190476193,133.63402557644744,126,-82.33950555059522,28.08545522718254
57,7,733.0248412698411,142.11002042507943,126,-82.33950555059522,28.08545522718254
57,8,726.3729365079364,144.50227496960912,126,-82.33950555059522,28.08545522718254
57,9,714.0661904761906,131.77459804532998,126,-82.33950555059522,28.08545522718254
57,10,730.8948412698412,138.49845702174974,126,-82.33950555059522,28.08545522718254
57,11,714.5980158730162,142.56800608875793,126,-82.33950555059522,28.08545522718254
57,12,726.1852380952384,134.37539526746394,126,-82.33950555059522,28.08545522718254
58,1,772.3977659574466,138.95655934222367,94,-90.68708237810284,39.432937414007085
58,2,719.1726595744683,143.28523338376985,94,-90.68708237810284,39.432937414007085
58,3,766.0145744680852,136.36524051972862,94,-90.68708237810284,39.432937414007085
58,4,780.698736842105,115.64519765635708,95,-90.68564690991228,39.4314002791228
58,5,793.213684210526,132.85989712222565,95,-90.68564690991228,39.4314002791228
58,6,769.9603157894736,138.94876628625542,95,-90.68564690991228,39.4314002791228
58,7,789.9609473684211,129.900737332195,95,-90.68564690991228,39.4314002791228
58,8,800.9251578947367,136.51589558783894,95,-90.68564690991228,39.4314002791228
58,9,757.7858510638299,146.6025570053057,94,-90.68708237810284,39.432937414007085
58,10,778.5910638297872,152.4376460643711,94,-90.68708237810284,39.432937414007085
58,11,768.663829787234,127.6983337008793,94,-90.68708237810284,39.432937414007085
58,12,786.5143617021274,132.60610288418408,94,-90.68708237810284,39.432937414007085
59,1,777.6100495049502,136.8042752406203,202,-84.66733487605013,39.46987384863483
59,2,707.5903465346536,143.67656034496258,202,-84.66733487605013,39.46987384863483
59,3,775.3252736318411,133.48331259784322,201,-84.66926939510785,39.47089152653397
59,4,743.9017475728155,132.58128716124247,206,-84.67750241024534,39.466007575863145
59,5,768.1787378640774,140.78524761319568,206,-84.67750241024534,39.466007575863145
59,6,745.2698058252428,127.4165537297207,206,-84.67750241024534,39.466007575863145
59,7,776.2611165048543,132.32224187713783,206,-84.67750241024534,39.466007575863145
59,8,772.0967804878054,138.58717008608983,205,-84.67375853297824,39.46706328903809
59,9,747.2453921568632,143.33420333797983,204,-84.67282003510067,39.46793272721965
59,10,786.2000490196075,130.69292817866398,204,-84.67282003510067,39.46793272721965
59,11,755.8726600985223,140.90985192840782,203,-84.67015477348612,39.46903367696669
59,12,778.0695566502467,137.70197968004308,203,-84.67015477348612,39.46903367696669
60,1,776.7084745762712,122.79601935712263,59,-99.75501046327686,28.648142683615838
60,2,712.1484745762708,117.83243693846235,59,-99.75501046327686,28.648142683615838
60,3,773.7025423728811,135.17741891758592,59,-99.75501046327686,28.648142683615838
60,4,732.9754098360656,135.1584180202328,61,-99.77122740573773,28.636020747495465
60,5,759.9826229508196,147.29006289816797,61,-99.77122740573773,28.636020747495465
60,6,737.5547540983606,134.65781522895907,61,-99.77122740573773,28.636020747495465
60,7,757.8786885245904,133.74478266256534,61,-99.77122740573773,28.636020747495465
60,8,771.8865,137.22341782183656,60,-99.77290046666668,28.615764262037054
60,9,742.8821666666668,129.13205236988827,60,-99.77290046666668,28.615764262037054
60,10,767.0695000000001,131.87458291509608,60,-99.77290046666668,28.615764262037054
60,11,743.6941666666668,128.530017145562,60,-99.77290046666668,28.615764262037054
60,12,776.3081666666668,146.97777521407022,60,-99.77290046666668,28.615764262037054
61,1,684.4698360655739,150.71555748278178,61,-113.23716589822405,37.52127464412569
61,2,603.1808196721312,146.59608072557563,61,-113.23716589822405,37.52127464412569
61,3,691.4331147540983,139.90978436823994,61,-113.23716589822405,37.52127464412569
61,4,657.162131147541,148.4450810844314,61,-113.23716589822405,37.52127464412569
61,5,675.1477049180327,133.6127965374446,61,-113.23716589822405,37.52127464412569
61,6,636.0524590163938,139.92501093453214,61,-113.23716589822405,37.52127464412569
61,7,685.4075409836066,126.54283189607509,61,-113.23716589822405,37.52127464412569
61,8,674.0024590163935,151.94237701934912,61,-113.23716589822405,37.52127464412569
61,9,657.4263934426232,124.10274660943074,61,-113.23716589822405,37.52127464412569
61,10,679.7859016393444,144.15498052545635,61,-113.23716589822405,37.52127464412569
61,11,665.1919672131146,144.24782969820157,61,-113.23716589822405,37.52127464412569
61,12,677.9691803278687,140.0549248845684,61,-113.23716589822405,37.52127464412569
62,1,800.9938202247191,135.21512155832457,89,-95.32093496067415,41.87650049578651
62,2,712.7994382022473,135.85941032913854,89,-95.32093496067415,41.87650049578651
62,3,802.3351685393255,145.15292450872792,89,-95.32093496067415,41.87650049578651
62,4,782.8872222222222,130.37537637929577,90,-95.31447031555555,41.88250945805555
62,5,797.1207777777779,133.71856648106507,90,-95.31447031555555,41.88250945805555
62,6,765.9523333333335,157.84510034423238,90,-95.31447031555555,41.88250945805555
62,7,783.9298888888887,145.4778958726415,90,-95.31447031555555,41.88250945805555
62,8,777.5773333333333,144.347226784912,90,-95.31447031555555,41.88250945805555
62,9,770.6529213483144,125.19232040232166,89,-95.32093496067415,41.87650049578651
62,10,782.9510112359549,152.28336317114588,89,-95.32093496067415,41.87650049578651
62,11,765.7980898876406,137.99676357335173,89,-95.32093496067415,41.87650049578651
62,12,805.0911235955057,142.56361257953608,89,-95.32093496067415,41.87650049578651
63,1,789.6684285714285,127.93225013350688,70,-114.18400867202385,47.56856878630952
63,2,707.9817142857144,128.07683751325243,70,-114.18400867202385,47.56856878630952
63,3,769.8372857142857,142.93158783211987,70,-114.18400867202385,47.56856878630952
63,4,749.6987142857142,138.018290499794,70,-114.18400867202385,47.56856878630952
63,5,784.8022857142857,137.56022918814065,70,-114.18400867202385,47.56856878630952
63,6,764.5239999999999,138.22362481687435,70,-114.18400867202385,47.56856878630952
63,7,797.8715714285715,143.61198002196716,70,-114.18400867202385,47.56856878630952
63,8,773.5741428571429,130.2065974092018,70,-114.18400867202385,47.56856878630952
63,9,771.9118571428571,136.506233821769,70,-114.18400867202385,47.56856878630952
63,10,796.2704285714285,120.75028839842848,70,-114.18400867202385,47.56856878630952
63,11,745.9614285714288,122.38096188722307,70,-114.18400867202385,47.56856878630952
63,12,781.3968571428572,140.93584915558048,70,-114.18400867202385,47.56856878630952
64,1,733.0784375000001,126.82273355839797,32,-100.09050216015623,34.497073798177084
64,2,645.10125,108.7979625018524,32,-100.09050216015623,34.497073798177084
64,3,711.1659374999997,132.02491863240198,32,-100.09050216015623,34.497073798177084
64,4,675.4371875,140.05097763855449,32,-100.09050216015623,34.497073798177084
64,5,711.8818750000002,127.4224380044855,32,-100.09050216015623,34.497073798177084
64,6,655.0765625000001,141.24695343449238,32,-100.09050216015623,34.497073798177084
64,7,701.6775,151.5077690032014,32,-100.09050216015623,34.497073798177084
64,8,690.9903125000001,171.23485824559012,32,-100.09050216015623,34.497073798177084
64,9,690.4465625,140.12029766147884,32,-100.09050216015623,34.497073798177084
64,10,713.5459374999999,139.5998869292302,32,-100.09050216015623,34.497073798177084
64,11,688.5615624999999,139.57724607999307,32,-100.09050216015623,34.497073798177084
64,12,720.3912500000001,136.13923853395403,32,-100.09050216015623,34.497073798177084
65,1,729.5166860465117,132.11948188777603,172,-74.32875005595932,40.20865452131783
65,2,653.7377906976748,134.53389943644336,172,-74.32875005595932,40.20865452131783
65,3,731.9963372093023,135.60769111842725,172,-74.32875005595932,40.20865452131783
65,4,700.8841279069765,141.9544699860043,172,-74.32875005595932,40.20865452131783
65,5,736.4009883720929,132.50209146857023,172,-74.32875005595932,40.20865452131783
65,6,701.6366860465118,132.98299535377825,172,-74.32875005595932,40.20865452131783
65,7,734.0024418604651,131.06483530974032,172,-74.32875005595932,40.20865452131783
65,8,726.5908139534882,133.03109647092634,172,-74.32875005595932,40.20865452131783
65,9,699.2152906976746,138.72147833090517,172,-74.32875005595932,40.20865452131783
65,10,721.7884302325584,143.2931602897521,172,-74.32875005595932,40.20865452131783
65,11,706.6880232558141,135.03803477368905,172,-74.32875005595932,40.20865452131783
65,12,734.4526744186045,133.68928825822607,172,-74.32875005595932,40.20865452131783
66,1,691.4443243243242,143.0302554011693,74,-75.37060468468468,42.81009784403152
66,2,635.8897297297295,140.4303351651229,74,-75.37060468468468,42.81009784403152
66,3,684.5135135135134,164.53204990922356,74,-75.37060468468468,42.81009784403152
66,4,661.9404000000002,128.71794465010788,75,-75.36329076888889,42.804730066111105
66,5,686.5981081081082,136.99591500587786,74,-75.37060468468468,42.81009784403152
66,6,677.9778378378378,125.55087887489515,74,-75.37060468468468,42.81009784403152
66,7,690.1766216216215,151.29431940568267,74,-75.37060468468468,42.81009784403152
66,8,698.4837837837838,139.44222451603775,74,-75.37060468468468,42.81009784403152
66,9,687.9163513513513,124.48012437245102,74,-75.37060468468468,42.81009784403152
66,10,695.8383783783783,145.72142080539385,74,-75.37060468468468,42.81009784403152
66,11,675.3429729729729,134.0399404559789,74,-75.37060468468468,42.81009784403152
66,12,692.7694594594595,134.16696221305563,74,-75.37060468468468,42.81009784403152
67,1,714.7417431192661,142.06282529846618,109,-117.40605280504595,33.917515435779805
67,2,642.2369724770641,142.03871536154162,109,-117.40605280504595,33.917515435779805
67,3,697.5951376146788,141.08803230320598,109,-117.40605280504595,33.917515435779805
67,4,670.7025454545455,118.06541685815695,110,-117.41084948308088,33.90903812575757
67,5,705.6416363636365,130.25135287735887,110,-117.41084948308088,33.90903812575757
67,6,674.1317272727276,141.2295847669719,110,-117.41084948308088,33.90903812575757
67,7,707.8266363636365,135.82525413920962,110,-117.41084948308088,33.90903812575757
67,8,715.5344545454543,132.76990459202804,110,-117.41084948308088,33.90903812575757
67,9,691.1387272727271,128.90457069834875,110,-117.41084948308088,33.90903812575757
67,10,718.3022727272726,129.18119059641444,110,-117.41084948308088,33.90903812575757
67,11,675.1263636363639,142.7639418479939,110,-117.41084948308088,33.90903812575757
67,12,699.7117272727276,131.45425759548874,110,-117.41084948308088,33.90903812575757
68,1,769.8560526315789,120.68873605693103,76,-119.77303101228073,39.328331784265345
68,2,708.499466666667,132.14939930949723,75,-119.76318003577782,39.32911651338889
68,3,772.0391999999998,140.89376361128242,75,-119.76318003577782,39.32911651338889
68,4,716.2163157894736,150.9607950626139,76,-119.77303101228073,39.328331784265345
68,5,764.8701315789473,135.17391010500404,76,-119.77303101228073,39.328331784265345
68,6,722.8936000000001,143.18827479977443,75,-119.76098753444448,39.32923375605555
68,7,748.9424000000001,146.74336486051683,75,-119.76098753444448,39.32923375605555
68,8,739.8581333333334,124.55177349991206,75,-119.76734187911114,39.329060337222224
68,9,728.1670666666665,145.74194605824022,75,-119.76734187911114,39.329060337222224
68,10,772.9461333333331,142.10596397584175,75,-119.76734187911114,39.329060337222224
68,11,735.4564,131.8163632836606,75,-119.76734187911114,39.329060337222224
68,12,754.8431578947369,148.37146766457658,76,-119.77303101228073,39.328331784265345
69,1,728.6243809523809,124.22170117195317,105,-77.21925507142855,35.33479431825398
69,2,669.8285714285714,147.8502990534526,105,-77.21925507142855,35.33479431825398
69,3,743.9875238095239,134.2707528052369,105,-77.21925507142855,35.33479431825398
69,4,701.7792380952382,151.98945857139677,105,-77.21925507142855,35.33479431825398
69,5,725.1868571428572,145.24118066100783,105,-77.21925507142855,35.33479431825398
69,6,716.687142857143,133.0040009409591,105,-77.21925507142855,35.33479431825398
69,7,738.3105714285713,127.94689720128254,105,-77.21925507142855,35.33479431825398
69,8,742.7618095238096,129.50988395237047,105,-77.21925507142855,35.33479431825398
69,9,702.9129523809522,139.9470535185437,105,-77.21925507142855,35.33479431825398
69,10,736.3443809523809,133.32353665635497,105,-77.21925507142855,35.33479431825398
69,11,703.0334285714285,159.70110633023523,105,-77.21925507142855,35.33479431825398
69,12,741.144,128.7483538985729,105,-77.21925507142855,35.33479431825398
70,1,753.2175409836068,134.71974184119097,122,-78.1184719157973,40.727263453614
70,2,673.3541803278687,131.7726435990418,122,-78.1184719157973,40.727263453614
70,3,750.0045901639343,133.24690768812746,122,-78.1184719157973,40.727263453614
70,4,713.7560975609756,149.77077373933707,123,-78.12598970780977,40.740979750739086
70,5,750.8409756097559,128.6332154963,123,-78.12598970780977,40.740979750739086
70,6,725.3402439024387,140.63928897144027,123,-78.12598970780977,40.740979750739086
70,7,758.0899180327871,140.1650211114897,122,-78.1184719157973,40.727263453614
70,8,767.2571311475409,138.9133930175394,122,-78.1184719157973,40.727263453614
70,9,716.3697540983605,145.4055579331037,122,-78.1184719157973,40.727263453614
70,10,748.6135245901638,145.39879771315123,122,-78.1184719157973,40.727263453614
70,11,741.3047933884299,137.5666871652763,121,-78.120561661157,40.713309878099174
70,12,766.4065573770494,131.96581082222713,122,-78.1184719157973,40.727263453614
71,1,702.6058518518521,139.81466908170347,135,-87.93277014135802,41.026578060185194
71,2,644.3411111111113,123.04844661082248,135,-87.93277014135802,41.026578060185194
71,3,713.7979999999997,141.8585343189814,135,-87.93277014135802,41.026578060185194
71,4,677.6729629629631,147.04388780801023,135,-87.93277014135802,41.026578060185194
71,5,710.3842962962962,131.98951728441767,135,-87.93277014135802,41.026578060185194
71,6,688.2722222222221,138.89404006426568,135,-87.93277014135802,41.026578060185194
71,7,728.5127407407408,138.48148447323177,135,-87.93277014135802,41.026578060185194
71,8,706.7434814814814,136.85788051584444,135,-87.93277014135802,41.026578060185194
71,9,690.1987407407407,133.37101772988848,135,-87.93277014135802,41.026578060185194
71,10,703.9496296296297,148.2826439095605,135,-87.93277014135802,41.026578060185194
71,11,689.3633333333333,141.5108408071508,135,-87.93277014135802,41.026578060185194
71,12,704.1561481481483,144.94273113209906,135,-87.93277014135802,41.026578060185194
72,1,774.9848113207546,136.40702597652236,106,-86.84402845322325,36.378707848663524
72,2,699.4284905660379,130.91981360169248,106,-86.84402845322325,36.378707848663524
72,3,767.9540566037738,140.1650305354359,106,-86.84402845322325,36.378707848663524
72,4,726.2069158878503,145.69190113224104,107,-86.84276127842678,36.37632978232088
72,5,754.8894392523364,142.3248849980012,107,-86.84276127842678,36.37632978232088
72,6,727.9854205607472,144.54312817672323,107,-86.84276127842678,36.37632978232088
72,7,765.3298130841122,145.65141745828248,107,-86.84276127842678,36.37632978232088
72,8,797.0180188679248,139.8817184466478,106,-86.84402845322325,36.378707848663524
72,9,759.7708490566039,122.60035797593629,106,-86.84402845322325,36.378707848663524
72,10,761.7616981132073,137.5817442263696,106,-86.84402845322325,36.378707848663524
72,11,737.9112264150943,138.37609407624433,106,-86.84402845322325,36.378707848663524
72,12,772.6924528301885,132.86650521246804,106,-86.84402845322325,36.378707848663524
73,1,730.4039999999999,135.84200645303187,115,-80.18738019311593,36.809438182246396
73,2,646.9672173913041,138.184728257215,115,-80.18738019311593,36.809438182246396
73,3,724.1456521739129,132.3681692663384,115,-80.18738019311593,36.809438182246396
73,4,706.4364347826086,141.49827077782626,115,-80.18738019311593,36.809438182246396
73,5,721.9442608695651,131.49691404596834,115,-80.18738019311593,36.809438182246396
73,6,717.205652173913,130.13488086330418,115,-80.18738019311593,36.809438182246396
73,7,732.2277391304344,136.12286805723792,115,-80.18738019311593,36.809438182246396
73,8,722.3912173913045,136.26753529032072,115,-80.18738019311593,36.809438182246396
73,9,711.7815652173908,142.2861752575284,115,-80.18738019311593,36.809438182246396
73,10,733.1364347826086,123.74395406644203,115,-80.18738019311593,36.809438182246396
73,11,709.463652173913,137.15491971889915,115,-80.18738019311593,36.809438182246396
73,12,736.6042608695651,139.28127517122977,115,-80.18738019311593,36.809438182246396
74,1,717.3601351351351,147.50770182694868,74,-111.02945655067568,32.024165674549565
74,2,630.2529729729731,150.35911068030703,74,-111.02945655067568,32.024165674549565
74,3,717.0995945945942,136.82749832789733,74,-111.02945655067568,32.024165674549565
74,4,690.5725333333335,151.37149879701255,75,-111.0221245583333,32.03708116388889
74,5,722.4914666666665,134.93312129644212,75,-111.0221245583333,32.03708116388889
74,6,689.4812000000003,147.21727247525453,75,-111.0221245583333,32.03708116388889
74,7,726.2184000000001,131.32699663474102,75,-111.0221245583333,32.03708116388889
74,8,732.2495945945946,127.58352833903152,74,-111.02945655067568,32.024165674549565
74,9,692.1848648648648,139.9549628972746,74,-111.02945655067568,32.024165674549565
74,10,708.0836486486485,131.8966864566418,74,-111.02945655067568,32.024165674549565
74,11,682.7812162162163,146.29663487418108,74,-111.02945655067568,32.024165674549565
74,12,721.432027027027,140.07539203218522,74,-111.02945655067568,32.024165674549565
75,1,697.8655102040817,123.25200988017036,49,-123.6664929387755,43.66156708588435
75,2,624.6826530612246,144.7695168431142,49,-123.6664929387755,43.66156708588435
75,3,707.2553061224489,135.2899542478098,49,-123.6664929387755,43.66156708588435
75,4,673.8393877551018,129.16245655112127,49,-123.6664929387755,43.66156708588435
75,5,700.0746938775511,132.19967319870378,49,-123.6664929387755,43.66156708588435
75,6,668.5877551020408,149.74517941888513,49,-123.6664929387755,43.66156708588435
75,7,702.1473469387755,135.88444768156785,49,-123.6664929387755,43.66156708588435
75,8,710.4277551020408,128.99099015003122,49,-123.6664929387755,43.66156708588435
75,9,668.0436734693876,140.43363020842227,49,-123.6664929387755,43.66156708588435
75,10,688.0371428571428,141.1614587631548,49,-123.6664929387755,43.66156708588435
75,11,668.613469387755,126.50205636670731,49,-123.6664929387755,43.66156708588435
75,12,708.864081632653,144.07430216462964,49,-123.6664929387755,43.66156708588435
76,1,900.3807500000003,136.44032736220413,40,-104.36255816145834,47.89152538541667
76,2,829.4900000000001,127.7715673626476,40,-104.36255816145834,47.89152538541667
76,3,913.8477500000002,117.80042938839904,40,-104.36255816145834,47.89152538541667
76,4,867.9602499999999,144.85344038674108,40,-104.36255816145834,47.89152538541667
76,5,885.1782499999997,136.756352786862,40,-104.36255816145834,47.89152538541667
76,6,849.9135,151.94675440849926,40,-104.36255816145834,47.89152538541667
76,7,899.8824999999999,141.83969241329874,40,-104.36255816145834,47.89152538541667
76,8,876.9767500000002,144.57154381596877,40,-104.36255816145834,47.89152538541667
76,9,828.7650000000001,158.7948219999842,40,-104.36255816145834,47.89152538541667
76,10,921.0475,119.95768036603322,40,-104.36255816145834,47.89152538541667
76,11,841.6150000000004,161.46209183385483,40,-104.36255816145834,47.89152538541667
76,12,875.5604999999998,141.398137953762,40,-104.36255816145834,47.89152538541667
77,1,729.2459459459458,139.74197531031285,185,-85.60038909391892,38.229238423648624
77,2,672.2771891891894,132.61449295224492,185,-85.60038909391892,38.229238423648624
77,3,732.9789189189188,142.22623897574715,185,-85.60038909391892,38.229238423648624
77,4,724.8069729729729,141.96329838668657,185,-85.60038909391892,38.229238423648624
77,5,743.3294594594597,136.86299849315552,185,-85.60038909391892,38.229238423648624
77,6,716.417837837838,137.4886500800828,185,-85.60038909391892,38.229238423648624
77,7,742.9660000000001,135.06725735334638,185,-85.60038909391892,38.229238423648624
77,8,737.9486486486485,134.16953224941543,185,-85.60038909391892,38.229238423648624
77,9,715.1102702702702,131.78849365813872,185,-85.60038909391892,38.229238423648624
77,10,744.3123243243243,136.2696580559054,185,-85.60038909391892,38.229238423648624
77,11,717.0504324324328,138.3655903758565,185,-85.60038909391892,38.229238423648624
77,12,730.4038378378376,135.9328778909892,185,-85.60038909391892,38.229238423648624
78,1,737.9251923076923,137.5372746652658,104,-71.0394783477564,41.99899275761217
78,2,649.7994285714285,143.82946137230982,105,-71.01573685932539,42.002944738492054
78,3,730.7806666666668,126.83576076390014,105,-71.01573685932539,42.002944738492054
78,4,711.4016037735853,128.67309017374333,106,-71.02501399508647,42.006924340015715
78,5,739.8758490566036,137.67084251651292,106,-71.02501399508647,42.006924340015715
78,6,697.9110377358489,131.51480960709816,106,-71.02501399508647,42.006924340015715
78,7,732.3290566037737,131.07341644117807,106,-71.02501399508647,42.006924340015715
78,8,747.0739047619047,132.07910901232498,105,-71.01573685932539,42.002944738492054
78,9,700.4730476190477,149.03138700122827,105,-71.01573685932539,42.002944738492054
78,10,736.0597115384618,126.7980092978766,104,-71.0394783477564,41.99899275761217
78,11,721.6748076923079,137.2795792357821,104,-71.0394783477564,41.99899275761217
78,12,727.7098076923079,154.10852181735677,104,-71.0394783477564,41.99899275761217
79,1,697.3469594594595,145.60907737014537,148,-81.5095964172297,37.78859374042793
